run,turn,card_id,choice,resources,security,moral,progress
6,31,47,0,11,100,45,90
6,32,1,1,3,100,50,90
6,33,38,1,8,100,50,90
6,34,23,1,18,100,45,90
6,35,24,1,23,100,45,90
6,36,7,0,8,105,45,90
6,37,6,0,18,105,40,90
6,38,22,0,13,105,45,90
6,39,46,1,18,105,45,85
6,40,17,1,3,105,55,85
6,41,15,0,23,100,55,85
6,42,3,0,38,100,50,85
6,43,16,0,28,105,50,85
6,44,22,1,28,110,40,85
6,45,38,0,23,115,40,85
6,46,7,0,8,120,40,85
6,47,23,0,3,110,40,90
6,48,45,0,3,110,40,95
6,49,16,0,-7,115,40,95
6,50,25,1,-7,120,30,95
6,51,15,1,-7,125,30,95
6,52,39,0,-14,130,30,95
6,53,22,1,-14,135,20,95
6,54,20,1,-14,140,5,95
6,55,37,1,-4,140,5,95
6,56,8,1,-14,140,5,100
6,57,2,0,-24,140,10,100
6,58,3,1,-31,140,10,105
6,59,13,1,-26,145,10,105
6,60,6,0,-16,145,5,105
6,61,36,0,-16,140,5,107
6,62,41,1,-11,130,5,107
6,63,2,1,-6,130,-5,107
6,64,24,1,-1,130,-5,107
6,65,22,1,-1,135,-15,107
6,66,25,1,-1,140,-25,107
6,67,20,1,-1,145,-40,107
6,68,3,0,14,145,-45,107
6,69,29,0,4,145,-40,107
6,70,16,0,-6,150,-40,107
6,71,6,1,-14,150,-40,112
6,72,4,0,-29,155,-40,112
6,73,4,0,-44,160,-40,112
6,74,38,1,-39,160,-40,112
6,75,4,0,-54,165,-40,112
6,76,19,0,-74,165,-30,122
6,77,40,1,-74,155,-20,122
6,78,1,0,-64,155,-35,122
6,79,18,0,-89,155,-35,132
6,80,9,1,-84,155,-35,132
6,81,23,0,-89,145,-35,137
6,82,12,1,-84,145,-35,137
6,83,3,0,-69,145,-40,137
