run,turn,card_id,choice,resources,security,moral,progress
5,14,3,0,120,40,15,52
5,15,6,1,112,40,15,57
5,16,4,1,122,40,15,52
5,17,27,1,122,45,10,52
5,18,31,1,122,45,20,52
5,19,15,0,142,40,20,52
5,20,42,0,134,40,20,62
5,21,40,0,134,50,10,62
5,22,30,1,134,50,20,62
5,23,13,1,139,55,20,62
5,24,7,1,144,55,20,57
5,25,46,0,137,55,20,62
5,26,16,1,137,55,10,62
5,27,8,1,127,55,10,67
5,28,3,0,142,55,5,67
5,29,4,1,152,55,5,62
5,30,26,1,162,55,0,62
5,31,9,0,157,55,0,67
5,32,5,1,162,55,-10,67
5,33,2,1,167,55,-20,67
5,34,28,0,157,55,-10,67
5,35,15,1,157,60,-10,67
5,36,1,1,149,60,-5,67
5,37,23,0,144,50,-5,72
5,38,12,0,139,60,-5,72
5,39,24,0,134,60,0,72
5,40,37,1,144,60,0,72
5,41,16,1,144,60,-10,72
5,42,6,0,154,60,-15,72
5,43,41,0,144,70,-15,72
5,44,39,1,149,70,-15,67
5,45,26,1,159,70,-20,67
5,46,3,0,174,70,-25,67
5,47,42,1,174,75,-25,67
5,48,20,1,174,80,-40,67
5,49,25,1,174,85,-50,67
5,50,15,0,194,80,-50,67
5,51,4,0,179,85,-50,67
5,52,43,0,199,85,-60,67
5,53,22,1,199,90,-70,67
5,54,46,1,204,90,-70,62
5,55,47,1,204,90,-70,77
5,56,23,1,214,90,-75,77
5,57,28,1,224,90,-75,77
5,58,21,0,219,90,-60,77
5,59,3,1,212,90,-60,82
5,60,38,0,207,95,-60,82
5,61,7,1,212,95,-60,77
5,62,26,0,207,95,-60,82
5,63,17,0,187,105,-60,82
5,64,40,0,187,115,-70,82
5,65,13,0,187,115,-70,87
5,66,32,1,187,105,-55,87
5,67,8,0,187,110,-65,87
5,68,39,1,192,110,-65,82
5,69,25,1,192,115,-75,82
5,70,15,1,192,120,-75,82
5,71,22,1,192,125,-85,82
5,72,44,1,197,125,-85,82
5,73,45,1,197,130,-85,82
5,74,4,0,182,135,-85,82
5,75,19,0,162,135,-75,92
5,76,2,1,167,135,-85,92
5,77,33,1,167,140,-85,92
5,78,14,1,167,145,-85,92
5,79,16,1,167,145,-95,92
5,80,3,0,182,145,-100,92
5,81,9,1,187,145,-100,92
5,82,26,1,197,145,-105,92
5,83,11,1,202,145,-105,92
5,84,42,1,202,150,-105,92
5,85,41,0,192,160,-105,92
5,86,38,0,187,165,-105,92
5,87,6,1,179,165,-105,97
5,88,39,1,184,165,-105,92
5,89,34,0,184,150,-90,92
5,90,35,0,184,158,-105,92
5,91,21,1,184,163,-120,92
5,92,3,0,199,163,-125,92
5,93,22,1,199,168,-135,92
5,94,15,0,219,163,-135,92
5,95,28,1,229,163,-135,92
5,96,5,0,224,163,-130,92
5,97,20,0,219,163,-115,92
5,98,23,0,214,153,-115,97
5,99,11,0,209,153,-115,99
6,0,42,1,50,55,50,50
6,1,6,1,42,55,50,55
6,2,20,1,42,60,35,55
6,3,3,0,57,60,30,55
6,4,13,0,57,60,30,60
6,5,7,0,42,65,30,60
6,6,45,1,42,70,30,60
6,7,10,1,62,70,20,60
6,8,8,0,62,75,10,60
6,9,5,0,57,75,15,60
6,10,41,1,62,65,15,60
6,11,22,1,62,70,5,60
6,12,31,0,62,75,-5,60
6,13,39,0,55,80,-5,60
6,14,4,1,65,80,-5,55
6,15,6,0,75,80,-10,55
6,16,2,1,80,80,-20,55
6,17,12,0,75,90,-20,55
6,18,11,0,70,90,-20,57
6,19,26,1,80,90,-25,57
6,20,48,1,80,95,-25,47
6,21,16,0,70,100,-25,47
6,22,9,0,65,100,-25,52
6,23,18,1,75,100,-25,52
6,24,25,1,75,105,-35,52
6,25,28,1,85,105,-35,52
6,26,45,1,85,110,-35,52
6,27,44,1,90,110,-35,52
6,28,47,1,90,110,-35,67
6,29,8,0,90,115,-45,67
6,30,10,0,85,120,-45,67
6,31,3,0,100,120,-50,67
6,32,5,1,105,120,-60,67
6,33,20,1,105,125,-75,67
6,34,36,1,105,130,-75,62
6,35,38,1,110,130,-75,62
6,36,41,0,100,140,-75,62
6,37,16,0,90,145,-75,62
6,38,9,1,95,145,-75,62
6,39,26,0,90,145,-75,67
6,40,25,0,90,140,-65,67
6,41,15,1,90,145,-65,67
6,42,40,1,90,135,-55,67
6,43,42,0,82,135,-55,77
6,44,23,0,77,125,-55,82
6,45,4,1,87,125,-55,77
6,46,45,0,87,125,-55,82
6,47,21,0,82,125,-40,82
6,48,32,1,82,115,-25,82
6,49,14,0,82,115,-25,87
6,50,13,0,82,115,-25,92
6,51,26,0,77,115,-25,97
6,52,15,1,77,120,-25,97
6,53,12,1,82,120,-25,97
6,54,5,0,77,120,-20,97
6,55,36,1,77,125,-20,92
6,56,9,0,72,125,-20,97
6,57,20,0,67,125,-5,97
6,58,22,0,62,125,0,97
6,59,48,1,62,130,0,87
6,60,39,0,55,135,0,87
6,61,6,0,65,135,-5,87
6,62,7,0,50,140,-5,87
6,63,26,0,45,140,-5,92
6,64,33,1,45,145,-5,92
6,65,37,0,33,155,-5,92
6,66,28,0,23,155,5,92
6,67,34,1,38,155,5,92
6,68,2,0,28,155,10,92
6,69,42,1,28,160,10,92
6,70,13,0,28,160,10,97
6,71,11,1,33,160,10,97
6,72,20,0,28,160,25,97
6,73,16,0,18,165,25,97
6,74,23,1,28,165,20,97
6,75,44,0,28,165,30,102
6,76,3,0,43,165,25,102
6,77,45,0,43,165,25,107
6,78,15,1,43,170,25,107
