run,turn,card_id,choice,resources,security,moral,progress
1,49,12,1,103,70,50,72
1,50,14,0,103,70,50,77
1,51,28,1,113,70,50,77
1,52,25,0,113,65,60,77
1,53,42,0,105,65,60,87
1,54,9,0,100,65,60,92
1,55,46,1,105,65,60,87
1,56,16,1,105,65,50,87
1,57,8,1,95,65,50,92
1,58,10,1,115,65,40,92
1,59,5,0,110,65,45,92
1,60,6,1,102,65,45,97
1,61,38,1,107,65,45,97
1,62,26,1,117,65,40,97
1,63,30,1,117,65,50,97
1,64,22,1,117,70,40,97
1,65,18,0,92,70,40,107
1,66,25,0,92,65,50,107
1,67,15,1,92,70,50,107
1,68,12,1,97,70,50,107
1,69,3,1,90,70,50,112
1,70,19,0,70,70,60,122
1,71,23,0,65,60,60,127
1,72,40,0,65,70,50,127
1,73,7,0,50,75,50,127
1,74,9,1,55,75,50,127
1,75,5,1,60,75,40,127
1,76,20,1,60,80,25,127
1,77,39,1,65,80,25,122
1,78,4,1,75,80,25,117
1,79,10,1,95,80,15,117
1,80,24,1,100,80,15,117
1,81,28,0,90,80,25,117
1,82,13,0,90,80,25,122
1,83,43,1,90,80,30,107
1,84,47,1,90,80,30,122
1,85,48,0,80,80,30,127
1,86,42,1,80,85,30,127
1,87,26,1,90,85,25,127
1,88,38,1,95,85,25,127
1,89,5,0,90,85,30,127
1,90,12,0,85,95,30,127
1,91,20,0,80,95,45,127
1,92,2,1,85,95,35,127
1,93,8,0,85,100,25,127
1,94,14,0,85,100,25,132
1,95,37,1,95,100,25,132
1,96,24,0,90,100,30,132
1,97,16,1,90,100,20,132
1,98,41,0,80,110,20,132
1,99,13,1,85,115,20,132
2,0,13,0,50,50,50,55
2,1,18,1,60,50,50,55
2,2,2,0,50,50,55,55
2,3,15,0,70,45,55,55
2,4,19,0,50,45,65,65
2,5,4,1,60,45,65,60
2,6,8,0,60,50,55,60
2,7,27,1,60,55,50,60
2,8,3,0,75,55,45,60
2,9,17,1,60,55,55,60
2,10,24,1,65,55,55,60
2,11,5,0,60,55,60,60
2,12,45,0,60,55,60,65
2,13,39,1,65,55,60,60
2,14,26,1,75,55,55,60
2,15,44,0,75,55,65,65
2,16,48,0,65,55,65,70
2,17,10,0,60,60,65,70
2,18,16,0,50,65,65,70
2,19,36,0,50,60,65,72
2,20,11,1,55,60,65,72
2,21,38,1,60,60,65,72
2,22,42,0,52,60,65,82
2,23,41,0,42,70,65,82
2,24,40,1,42,60,75,82
2,25,9,1,47,60,75,82
2,26,1,0,57,60,60,82
2,27,21,1,57,65,45,82
2,28,7,0,42,70,45,82
2,29,2,1,47,70,35,82
2,30,28,1,57,70,35,82
2,31,10,1,77,70,25,82
2,32,5,1,82,70,15,82
2,33,25,0,82,65,25,82
2,34,3,1,75,65,25,87
2,35,46,0,68,65,25,92
2,36,17,0,48,75,25,92
2,37,48,1,48,80,25,82
2,38,27,0,58,65,25,82
2,39,6,0,68,65,20,82
2,40,13,1,73,70,20,82
2,41,23,1,83,70,15,82
2,42,15,0,103,65,15,82
2,43,4,0,88,70,15,82
2,44,22,0,83,70,20,82
2,45,43,1,83,70,25,67
2,46,14,1,83,75,25,67
2,47,26,1,93,75,20,67
2,48,37,1,103,75,20,67
2,49,39,1,108,75,20,62
2,50,10,1,128,75,10,62
2,51,5,0,123,75,15,62
2,52,9,0,118,75,15,67
2,53,16,1,118,75,5,67
2,54,12,0,113,85,5,67
2,55,24,1,118,85,5,67
2,56,23,0,113,75,5,72
2,57,18,1,123,75,5,72
2,58,29,0,113,75,10,72
2,59,38,1,118,75,10,72
2,60,7,0,103,80,10,72
2,61,42,1,103,85,10,72
2,62,13,1,108,90,10,72
2,63,15,1,108,95,10,72
2,64,4,0,93,100,10,72
2,65,22,1,93,105,0,72
2,66,48,1,93,110,0,62
2,67,5,0,88,110,5,62
2,68,25,1,88,115,-5,62
2,69,43,0,108,115,-15,62
2,70,16,1,108,115,-25,62
2,71,8,1,98,115,-25,67
2,72,3,0,113,115,-30,67
2,73,41,0,103,125,-30,67
2,74,9,0,98,125,-30,72
2,75,26,0,93,125,-30,77
2,76,38,0,88,130,-30,77
2,77,1,1,80,130,-25,77
2,78,10,0,75,135,-25,77
2,79,17,0,55,145,-25,77
2,80,47,0,80,145,-25,77
2,81,20,0,75,145,-10,77
2,82,36,1,75,150,-10,72
2,83,11,0,70,150,-10,74
2,84,39,1,75,150,-10,69
2,85,15,1,75,155,-10,69
2,86,2,0,65,155,-5,69
2,87,7,0,50,160,-5,69
2,88,6,1,42,160,-5,74
2,89,12,1,47,160,-5,74
2,90,4,0,32,165,-5,74
2,91,21,1,32,170,-20,74
2,92,1,0,42,170,-35,74
2,93,14,0,42,170,-35,79
2,94,23,1,52,170,-40,79
2,95,22,0,47,170,-35,79
2,96,43,0,67,170,-45,79
2,97,15,1,67,175,-45,79
2,98,38,0,62,180,-45,79
2,99,5,1,67,180,-55,79
3,0,25,1,50,55,40,50
3,1,14,1,50,60,40,50
3,2,3,0,65,60,35,50
3,3,37,0,53,70,35,50
3,4,21,1,53,75,20,50
3,5,13,1,58,80,20,50
3,6,16,1,58,80,10,50
3,7,18,0,33,80,10,60
3,8,6,0,43,80,5,60
3,9,9,1,48,80,5,60
3,10,30,1,48,80,15,60
3,11,5,0,43,80,20,60
3,12,25,0,43,75,30,60
3,13,41,0,33,85,30,60
3,14,4,0,18,90,30,60
3,15,14,1,18,95,30,60
3,16,10,0,13,100,30,60
3,17,39,0,6,105,30,60
3,18,29,0,-4,105,35,60
3,19,22,0,-9,105,40,60
3,20,26,1,1,105,35,60
3,21,16,1,1,105,25,60
3,22,1,1,-7,105,30,60
3,23,8,1,-17,105,30,65
3,24,2,0,-27,105,35,65
3,25,20,0,-32,105,50,65
3,26,10,1,-12,105,40,65
3,27,12,1,-7,105,40,65
3,28,25,0,-7,100,50,65
3,29,13,1,-2,105,50,65
3,30,7,1,3,105,50,60
3,31,3,1,-4,105,50,65
3,32,37,0,-16,115,50,65
3,33,15,0,4,110,50,65
3,34,44,1,9,110,50,65
3,35,19,1,24,110,50,65
3,36,5,1,29,110,40,65
3,37,36,0,29,105,40,67
3,38,30,1,29,105,50,67
3,39,24,1,34,105,50,67
3,40,26,0,29,105,50,72
3,41,4,0,14,110,50,72
3,42,29,0,4,110,55,72
3,43,39,1,9,110,55,67
3,44,16,1,9,110,45,67
3,45,23,1,19,110,40,67
3,46,41,1,24,100,40,67
3,47,15,0,44,95,40,67
3,48,20,0,39,95,55,67
3,49,8,0,39,100,45,67
3,50,10,1,59,100,35,67
3,51,45,0,59,100,35,72
3,52,42,1,59,105,35,72
3,53,46,1,64,105,35,67
3,54,17,1,49,105,45,67
3,55,26,0,44,105,45,72
3,56,25,0,44,100,55,72
3,57,41,0,34,110,55,72
3,58,23,1,44,110,50,72
3,59,12,1,49,110,50,72
3,60,13,0,49,110,50,77
3,61,16,1,49,110,40,77
3,62,4,0,34,115,40,77
3,63,28,1,44,115,40,77
3,64,36,0,44,110,40,79
3,65,46,0,37,110,40,84
3,66,3,1,30,110,40,89
3,67,10,0,25,115,40,89
3,68,41,1,30,105,40,89
3,69,43,1,30,105,45,74
3,70,5,0,25,105,50,74
3,71,20,0,20,105,65,74
3,72,7,1,25,105,65,69
3,73,14,0,25,105,65,74
3,74,9,0,20,105,65,79
3,75,30,1,20,105,75,79
3,76,4,1,30,105,75,74
3,77,25,0,30,100,85,74
3,78,28,0,20,100,95,74
3,79,26,1,30,100,90,74
3,80,12,0,25,110,90,74
3,81,36,1,25,115,90,69
3,82,2,0,15,115,95,69
3,83,27,0,25,100,95,69
3,84,15,1,25,105,95,69
3,85,3,0,40,105,90,69
3,86,14,0,40,105,90,74
3,87,13,0,40,105,90,79
3,88,6,0,50,105,85,79
3,89,9,1,55,105,85,79
3,90,12,0,50,115,85,79
3,91,10,1,70,115,75,79
3,92,16,0,60,120,75,79
3,93,11,0,55,120,75,81
3,94,24,0,50,120,80,81
3,95,26,0,45,120,80,86
3,96,25,0,45,115,90,86
3,97,44,1,50,115,90,86
3,98,37,1,60,115,90,86
3,99,15,1,60,120,90,86
4,0,15,1,50,55,50,50
4,1,10,0,45,60,50,50
4,2,13,0,45,60,50,55
4,3,3,0,60,60,45,55
4,4,43,1,60,60,50,40
4,5,14,0,60,60,50,45
4,6,23,0,55,50,50,50
4,7,21,0,50,50,65,50
4,8,41,0,40,60,65,50
4,9,22,0,35,60,70,50
4,10,7,0,20,65,70,50
4,11,40,1,20,55,80,50
4,12,16,1,20,55,70,50
4,13,15,0,40,50,70,50
4,14,9,1,45,50,70,50
4,15,20,0,40,50,85,50
4,16,5,1,45,50,75,50
4,17,2,1,50,50,65,50
4,18,13,1,55,55,65,50
4,19,8,1,45,55,65,55
4,20,11,1,50,55,65,55
4,21,38,0,45,60,65,55
4,22,16,1,45,60,55,55
4,23,44,0,45,60,65,60
4,24,6,0,55,60,60,60
4,25,21,1,55,65,45,60
4,26,45,0,55,65,45,65
4,27,26,0,50,65,45,70
4,28,5,1,55,65,35,70
4,29,42,0,47,65,35,80
4,30,11,0,42,65,35,82
4,31,39,0,35,70,35,82
4,32,25,0,35,65,45,82
4,33,47,1,35,65,45,97
4,34,15,0,55,60,45,97
4,35,18,1,65,60,45,97
4,36,1,0,75,60,30,97
4,37,23,0,70,50,30,102
4,38,36,1,70,55,30,97
4,39,3,0,85,55,25,97
4,40,26,0,80,55,25,102
4,41,16,1,80,55,15,102
4,42,38,0,75,60,15,102
4,43,2,0,65,60,20,102
4,44,29,0,55,60,25,102
4,45,37,1,65,60,25,102
4,46,11,1,70,60,25,102
4,47,45,1,70,65,25,102
4,48,14,1,70,70,25,102
4,49,20,1,70,75,10,102
4,50,47,1,70,75,10,117
4,51,4,0,55,80,10,117
4,52,3,0,70,80,5,117
4,53,41,1,75,70,5,117
4,54,16,0,65,75,5,117
4,55,5,1,70,75,-5,117
4,56,17,1,55,75,5,117
4,57,48,0,45,75,5,122
4,58,36,1,45,80,5,117
4,59,40,1,45,70,15,117
4,60,23,0,40,60,15,122
4,61,2,1,45,60,5,122
4,62,9,1,50,60,5,122
4,63,38,1,55,60,5,122
4,64,10,1,75,60,-5,122
4,65,37,0,63,70,-5,122
4,66,13,0,63,70,-5,127
4,67,22,0,58,70,0,127
4,68,25,1,58,75,-10,127
4,69,3,1,51,75,-10,132
4,70,14,1,51,80,-10,132
4,71,12,0,46,90,-10,132
4,72,30,0,46,90,-20,142
4,73,6,0,56,90,-25,142
4,74,39,1,61,90,-25,137
4,75,28,0,51,90,-15,137
4,76,11,1,56,90,-15,137
4,77,46,1,61,90,-15,132
4,78,7,0,46,95,-15,132
4,79,20,1,46,100,-30,132
4,80,43,0,66,100,-40,132
4,81,25,1,66,105,-50,132
4,82,36,0,66,100,-50,134
4,83,5,0,61,100,-45,134
4,84,47,0,86,100,-45,134
4,85,3,1,79,100,-45,139
4,86,37,1,89,100,-45,139
4,87,1,0,99,100,-60,139
4,88,19,0,79,100,-50,149
4,89,15,1,79,105,-50,149
4,90,11,1,84,105,-50,149
4,91,12,1,89,105,-50,149
4,92,45,0,89,105,-50,154
4,93,14,0,89,105,-50,159
4,94,20,0,84,105,-35,159
4,95,26,1,94,105,-40,159
4,96,25,1,94,110,-50,159
4,97,9,0,89,110,-50,164
4,98,16,0,79,115,-50,164
4,99,46,1,84,115,-50,159
5,0,29,0,40,50,55,50
5,1,4,0,25,55,55,50
5,2,12,1,30,55,55,50
5,3,46,1,35,55,55,45
5,4,6,1,27,55,55,50
5,5,8,1,17,55,55,55
5,6,37,1,27,55,55,55
5,7,13,1,32,60,55,55
5,8,5,1,37,60,45,55
5,9,22,1,37,65,35,55
5,10,48,1,37,70,35,45
5,11,11,0,32,70,35,47
5,12,7,1,37,70,35,42
5,13,36,0,37,65,35,44
5,14,10,1,57,65,25,44
5,15,1,0,67,65,10,44
5,16,26,0,62,65,10,49
5,17,3,0,77,65,5,49
5,18,15,0,97,60,5,49
5,19,16,1,97,60,-5,49
5,20,23,0,92,50,-5,54
5,21,24,1,97,50,-5,54
5,22,37,0,85,60,-5,54
5,23,28,0,75,60,5,54
5,24,5,0,70,60,10,54
5,25,22,0,65,60,15,54
5,26,4,0,50,65,15,54
5,27,41,0,40,75,15,54
5,28,14,1,40,80,15,54
5,29,2,0,30,80,20,54
5,30,20,1,30,85,5,54
5,31,43,1,30,85,10,39
5,32,9,1,35,85,10,39
5,33,36,1,35,90,10,34
5,34,25,1,35,95,0,34
5,35,27,0,45,80,0,34
5,36,24,0,40,80,5,34
5,37,41,1,45,70,5,34
5,38,11,0,40,70,5,36
5,39,3,0,55,70,0,36
5,40,39,1,60,70,0,31
5,41,5,0,55,70,5,31
5,42,44,1,60,70,5,31
5,43,22,0,55,70,10,31
5,44,1,1,47,70,15,31
5,45,20,1,47,75,0,31
5,46,4,0,32,80,0,31
5,47,8,1,22,80,0,36
5,48,13,1,27,85,0,36
5,49,11,1,32,85,0,36
5,50,23,0,27,75,0,41
5,51,38,1,32,75,0,41
5,52,14,1,32,80,0,41
5,53,3,1,25,80,0,46
5,54,15,0,45,75,0,46
5,55,41,0,35,85,0,46
5,56,6,1,27,85,0,51
5,57,48,1,27,90,0,41
5,58,46,0,20,90,0,46
5,59,44,0,20,90,10,51
5,60,1,0,30,90,-5,51
5,61,25,0,30,85,5,51
5,62,16,1,30,85,-5,51
5,63,36,0,30,80,-5,53
5,64,13,0,30,80,-5,58
5,65,10,0,25,85,-5,58
5,66,11,0,20,85,-5,60
5,67,12,0,15,95,-5,60
5,68,38,1,20,95,-5,60
5,69,15,0,40,90,-5,60
5,70,41,1,45,80,-5,60
5,71,20,0,40,80,10,60
5,72,23,0,35,70,10,65
5,73,17,1,20,70,20,65
5,74,2,1,25,70,10,65
5,75,27,1,25,75,5,65
5,76,8,0,25,80,-5,65
5,77,9,0,20,80,-5,70
5,78,1,1,12,80,0,70
5,79,24,1,17,80,0,70
5,80,10,1,37,80,-10,70
5,81,48,1,37,85,-10,60
5,82,41,0,27,95,-10,60
5,83,15,1,27,100,-10,60
5,84,5,1,32,100,-20,60
5,85,19,0,12,100,-10,70
5,86,20,1,12,105,-25,70
5,87,45,0,12,105,-25,75
5,88,12,1,17,105,-25,75
5,89,16,0,7,110,-25,75
5,90,2,1,12,110,-35,75
5,91,4,1,22,110,-35,70
5,92,39,0,15,115,-35,70
5,93,46,1,20,115,-35,65
5,94,43,1,20,115,-30,50
5,95,28,1,30,115,-30,50
5,96,7,0,15,120,-30,50
5,97,8,1,5,120,-30,55
5,98,41,0,-5,130,-30,55
5,99,13,0,-5,130,-30,60
6,0,16,1,50,50,40,50
6,1,10,1,70,50,30,50
6,2,23,1,80,50,25,50
6,3,2,0,70,50,30,50
6,4,47,1,70,50,30,65
6,5,42,0,62,50,30,75
6,6,22,1,62,55,20,75
6,7,38,0,57,60,20,75
6,8,13,1,62,65,20,75
6,9,27,1,62,70,15,75
6,10,1,0,72,70,0,75
6,11,40,0,72,80,-10,75
6,12,25,1,72,85,-20,75
6,13,14,0,72,85,-20,80
6,14,16,0,62,90,-20,80
6,15,10,0,57,95,-20,80
6,16,12,1,62,95,-20,80
6,17,4,0,47,100,-20,80
6,18,15,1,47,105,-20,80
6,19,3,1,40,105,-20,85
6,20,21,1,40,110,-35,85
6,21,2,0,30,110,-30,85
6,22,5,1,35,110,-40,85
6,23,24,1,40,110,-40,85
6,24,22,0,35,110,-35,85
6,25,20,0,30,110,-20,85
6,26,17,0,10,120,-20,85
6,27,11,1,15,120,-20,85
6,28,41,0,5,130,-20,85
6,29,29,0,-5,130,-15,85
6,30,25,1,-5,135,-25,85
6,31,39,0,-12,140,-25,85
6,32,26,0,-17,140,-25,90
6,33,40,0,-17,150,-35,90
6,34,8,1,-27,150,-35,95
6,35,27,0,-17,135,-35,95
6,36,16,1,-17,135,-45,95
6,37,45,1,-17,140,-45,95
6,38,1,0,-7,140,-60,95
6,39,24,1,-2,140,-60,95
6,40,5,1,3,140,-70,95
6,41,13,1,8,145,-70,95
6,42,22,1,8,150,-80,95
6,43,28,0,-2,150,-70,95
6,44,25,1,-2,155,-80,95
6,45,15,0,18,150,-80,95
6,46,12,1,23,150,-80,95
6,47,47,0,48,150,-80,95
6,48,16,0,38,155,-80,95
6,49,14,1,38,160,-80,95
6,50,10,1,58,160,-90,95
6,51,20,0,53,160,-75,95
6,52,24,0,48,160,-70,95
6,53,30,0,48,160,-80,105
6,54,36,1,48,165,-80,100
6,55,44,0,48,165,-70,105
6,56,18,0,23,165,-70,115
6,57,22,0,18,165,-65,115
6,58,13,0,18,165,-65,120
6,59,2,0,8,165,-60,120
6,60,9,1,13,165,-60,120
6,61,28,0,3,165,-50,120
6,62,7,1,8,165,-50,115
6,63,25,0,8,160,-40,115
6,64,10,1,28,160,-50,115
6,65,23,0,23,150,-50,120
6,66,24,0,18,150,-45,120
6,67,12,0,13,160,-45,120
6,68,38,1,18,160,-45,120
6,69,39,1,23,160,-45,115
6,70,14,1,23,165,-45,115
6,71,43,0,43,165,-55,115
6,72,8,0,43,170,-65,115
6,73,22,0,38,170,-60,115
6,74,41,1,43,160,-60,115
6,75,37,1,53,160,-60,115
6,76,42,1,53,165,-60,115
6,77,1,1,45,165,-55,115
6,78,47,1,45,165,-55,130
6,79,2,1,50,165,-65,130
6,80,40,1,50,155,-55,130
6,81,16,1,50,155,-65,130
6,82,36,1,50,160,-65,125
6,83,27,1,50,165,-70,125
6,84,12,0,45,175,-70,125
6,85,11,0,40,175,-70,127
6,86,25,1,40,180,-80,127
6,87,39,0,33,185,-80,127
6,88,10,0,28,190,-80,127
6,89,13,1,33,195,-80,127
6,90,43,1,33,195,-75,112
6,91,16,0,23,200,-75,112
6,92,41,1,28,190,-75,112
6,93,5,0,23,190,-70,112
6,94,42,1,23,195,-70,112
6,95,6,0,33,195,-75,112
6,96,18,0,8,195,-75,122
6,97,21,0,3,195,-60,122
6,98,7,0,-12,200,-60,122
6,99,30,1,-12,200,-50,122
7,0,14,1,50,55,50,50
7,1,26,0,45,55,50,55
7,2,12,0,40,65,50,55
7,3,41,0,30,75,50,55
7,4,3,1,23,75,50,60
7,5,24,0,18,75,55,60
7,6,43,1,18,75,60,45
7,7,20,1,18,80,45,45
7,8,40,1,18,70,55,45
7,9,9,1,23,70,55,45
7,10,2,0,13,70,60,45
7,11,11,1,18,70,60,45
7,12,42,1,18,75,60,45
7,13,22,0,13,75,65,45
7,14,12,1,18,75,65,45
7,15,16,0,8,80,65,45
7,16,15,0,28,75,65,45
7,17,45,0,28,75,65,50
7,18,14,1,28,80,65,50
7,19,41,1,33,70,65,50
7,20,1,0,43,70,50,50
7,21,26,0,38,70,50,55
7,22,39,0,31,75,50,55
7,23,37,1,41,75,50,55
7,24,40,0,41,85,40,55
7,25,16,0,31,90,40,55
7,26,36,1,31,95,40,50
7,27,3,1,24,95,40,55
7,28,23,0,19,85,40,60
7,29,18,0,-6,85,40,70
7,30,28,1,4,85,40,70
7,31,8,1,-6,85,40,75
7,32,21,1,-6,90,25,75
7,33,13,0,-6,90,25,80
7,34,4,0,-21,95,25,80
7,35,43,0,-1,95,15,80
7,36,25,0,-1,90,25,80
7,37,10,0,-6,95,25,80
7,38,14,1,-6,100,25,80
7,39,5,1,-1,100,15,80
7,40,11,1,4,100,15,80
7,41,15,0,24,95,15,80
7,42,41,1,29,85,15,80
7,43,8,0,29,90,5,80
7,44,39,1,34,90,5,75
7,45,46,0,27,90,5,80
7,46,3,1,20,90,5,85
7,47,4,0,5,95,5,85
7,48,20,0,0,95,20,85
7,49,45,0,0,95,20,90
7,50,27,0,10,80,20,90
7,51,12,1,15,80,20,90
7,52,38,1,20,80,20,90
7,53,16,1,20,80,10,90
7,54,41,1,25,70,10,90
7,55,21,0,20,70,25,90
7,56,2,1,25,70,15,90
7,57,1,0,35,70,0,90
7,58,22,1,35,75,-10,90
7,59,42,1,35,80,-10,90
7,60,5,1,40,80,-20,90
7,61,43,0,60,80,-30,90
7,62,4,1,70,80,-30,85
7,63,11,1,75,80,-30,85
7,64,39,1,80,80,-30,80
7,65,16,0,70,85,-30,80
7,66,25,1,70,90,-40,80
7,67,40,0,70,100,-50,80
7,68,44,0,70,100,-40,85
7,69,13,0,70,100,-40,90
7,70,21,1,70,105,-55,90
7,71,1,1,62,105,-50,90
7,72,12,0,57,115,-50,90
7,73,7,1,62,115,-50,85
7,74,27,0,72,100,-50,85
7,75,28,1,82,100,-50,85
7,76,6,1,74,100,-50,90
7,77,17,0,54,110,-50,90
7,78,45,0,54,110,-50,95
7,79,4,1,64,110,-50,90
7,80,36,1,64,115,-50,85
7,81,20,1,64,120,-65,85
7,82,8,1,54,120,-65,90
7,83,41,0,44,130,-65,90
7,84,15,0,64,125,-65,90
7,85,14,1,64,130,-65,90
7,86,25,1,64,135,-75,90
7,87,12,1,69,135,-75,90
7,88,26,0,64,135,-75,95
7,89,5,1,69,135,-85,95
7,90,39,0,62,140,-85,95
7,91,37,0,50,150,-85,95
7,92,48,0,40,150,-85,100
7,93,11,0,35,150,-85,102
7,94,28,0,25,150,-75,102
7,95,46,0,18,150,-75,107
7,96,15,0,38,145,-75,107
7,97,22,1,38,150,-85,107
7,98,1,1,30,150,-80,107
7,99,45,0,30,150,-80,112
8,0,26,0,45,50,50,55
8,1,5,0,40,50,55,55
8,2,46,0,33,50,55,60
8,3,3,1,26,50,55,65
8,4,20,1,26,55,40,65
8,5,47,0,51,55,40,65
8,6,43,0,71,55,30,65
8,7,22,0,66,55,35,65
8,8,10,0,61,60,35,65
8,9,23,1,71,60,30,65
8,10,11,0,66,60,30,67
8,11,15,0,86,55,30,67
8,12,48,1,86,60,30,57
8,13,37,1,96,60,30,57
8,14,44,1,101,60,30,57
8,15,21,0,96,60,45,57
8,16,2,1,101,60,35,57
8,17,14,0,101,60,35,62
8,18,12,1,106,60,35,62
8,19,9,0,101,60,35,67
8,20,16,0,91,65,35,67
8,21,18,1,101,65,35,67
8,22,15,1,101,70,35,67
8,23,27,1,101,75,30,67
8,24,1,0,111,75,15,67
8,25,22,1,111,80,5,67
8,26,41,0,101,90,5,67
8,27,21,1,101,95,-10,67
8,28,19,0,81,95,0,77
8,29,12,0,76,105,0,77
8,30,44,1,81,105,0,77
8,31,25,0,81,100,10,77
8,32,23,0,76,90,10,82
8,33,10,1,96,90,0,82
8,34,40,0,96,100,-10,82
8,35,16,1,96,100,-20,82
8,36,7,1,101,100,-20,77
8,37,1,0,111,100,-35,77
8,38,8,1,101,100,-35,82
8,39,37,0,89,110,-35,82
8,40,46,0,82,110,-35,87
8,41,13,1,87,115,-35,87
8,42,9,0,82,115,-35,92
8,43,26,1,92,115,-40,92
8,44,2,0,82,115,-35,92
8,45,16,0,72,120,-35,92
8,46,23,0,67,110,-35,97
8,47,22,1,67,115,-45,97
8,48,25,1,67,120,-55,97
8,49,6,0,77,120,-60,97
