run,turn,card_id,choice,resources,moral,stability,progress
21,74,5,0,-145,225,10,330
21,75,40,1,-145,215,20,330
21,76,41,0,-155,230,20,330
21,77,44,0,-155,230,30,340
21,78,18,1,-145,230,30,340
21,79,20,0,-155,230,45,340
21,80,37,0,-170,250,45,340
21,81,40,0,-170,260,35,340
21,82,16,0,-185,270,35,340
21,83,20,1,-185,280,20,340
21,84,10,1,-170,280,10,340
21,85,15,0,-155,275,10,340
21,86,44,1,-150,275,10,340
21,87,21,1,-145,275,0,340
21,88,44,0,-145,275,10,350
21,89,27,0,-135,265,10,350
21,90,29,1,-135,285,-10,350
21,91,41,0,-145,300,-10,350
21,92,6,1,-155,300,-10,360
21,93,3,0,-140,300,-15,360
21,94,26,1,-130,300,-20,360
21,95,18,1,-120,300,-20,360
21,96,15,0,-105,295,-20,360
21,97,29,1,-105,315,-40,360
21,98,37,0,-120,335,-40,360
21,99,17,1,-150,335,-25,360
22,0,24,0,45,50,50,50
22,1,4,0,30,65,50,50
22,2,48,0,30,65,50,80
22,3,5,0,20,65,55,80
22,4,6,1,10,65,55,90
22,5,44,1,15,65,55,90
22,6,29,1,15,85,35,90
22,7,16,1,15,85,25,90
22,8,39,0,5,100,25,90
22,9,20,1,5,110,10,90
22,10,15,1,5,115,10,90
22,11,15,1,5,120,10,90
22,12,17,1,-25,120,25,90
22,13,41,0,-35,135,25,90
22,14,48,1,-35,135,25,90
22,15,23,0,-45,135,25,100
22,16,30,0,-45,135,15,125
22,17,24,0,-50,135,15,125
22,18,29,0,-70,135,20,125
22,19,5,0,-80,135,25,125
22,20,48,1,-80,135,25,125
22,21,36,1,-80,145,25,125
22,22,7,1,-75,145,25,125
22,23,37,0,-90,165,25,125
22,24,1,1,-100,165,25,130
22,25,10,0,-110,175,25,130
22,26,47,0,-110,175,25,145
22,27,30,1,-110,175,35,145
22,28,17,0,-130,195,35,145
22,29,12,0,-135,205,35,145
22,30,38,1,-130,205,35,145
22,31,19,0,-130,205,35,145
22,32,41,1,-125,195,35,145
22,33,8,0,-125,200,25,145
22,34,18,0,-155,200,25,175
22,35,19,0,-155,200,25,175
22,36,5,1,-150,200,15,175
22,37,19,1,-150,200,15,175
22,38,42,0,-165,200,15,190
22,39,12,0,-170,210,15,190
22,40,23,1,-170,215,10,190
22,41,40,0,-170,225,0,190
22,42,42,1,-170,230,0,190
22,43,29,1,-170,250,-20,190
22,44,13,1,-165,255,-20,190
22,45,14,0,-165,255,-20,200
22,46,37,1,-155,255,-20,200
22,47,5,1,-150,255,-30,200
22,48,36,1,-150,265,-30,200
22,49,7,0,-165,275,-30,200
22,50,8,0,-165,280,-40,200
22,51,39,0,-175,295,-40,200
22,52,42,0,-190,295,-40,215
22,53,43,0,-170,295,-50,215
22,54,23,1,-170,300,-55,215
22,55,45,0,-170,300,-55,230
22,56,46,0,-180,300,-55,245
22,57,46,1,-175,300,-55,245
22,58,14,1,-175,310,-55,245
22,59,12,1,-170,310,-55,245
22,60,22,1,-170,315,-65,245
22,61,10,1,-155,315,-75,245
22,62,24,0,-160,315,-75,245
22,63,7,1,-155,315,-75,245
22,64,45,1,-155,325,-75,245
22,65,42,1,-155,330,-75,245
22,66,25,1,-155,340,-75,245
22,67,9,0,-165,340,-75,250
22,68,3,1,-175,340,-75,260
22,69,37,0,-190,360,-75,260
22,70,2,1,-185,360,-85,260
22,71,28,1,-175,360,-85,260
22,72,9,1,-170,360,-85,260
22,73,19,0,-170,360,-85,260
22,74,47,1,-170,360,-85,260
22,75,29,1,-170,380,-105,260
22,76,30,0,-170,380,-115,285
22,77,18,0,-200,380,-115,315
22,78,8,1,-215,380,-115,325
22,79,29,0,-235,380,-110,325
22,80,47,0,-235,380,-110,340
22,81,17,0,-255,400,-110,340
22,82,19,1,-255,400,-110,340
22,83,14,1,-255,410,-110,340
22,84,16,1,-255,410,-120,340
22,85,36,0,-255,405,-120,355
22,86,1,0,-245,405,-130,355
22,87,39,1,-240,405,-130,355
22,88,27,1,-240,420,-135,355
22,89,37,1,-230,420,-135,355
22,90,25,1,-230,430,-135,355
22,91,2,0,-240,430,-115,355
22,92,42,0,-255,430,-115,370
22,93,28,1,-245,430,-115,370
22,94,42,1,-245,435,-115,370
22,95,5,0,-255,435,-110,370
22,96,3,1,-265,435,-110,380
22,97,2,1,-260,435,-120,380
22,98,44,1,-255,435,-120,380
22,99,6,0,-245,435,-125,380
23,0,2,0,40,50,70,50
23,1,38,0,30,60,70,50
23,2,40,1,30,50,80,50
23,3,11,1,35,50,80,50
23,4,18,1,45,50,80,50
23,5,18,1,55,50,80,50
23,6,39,1,60,50,80,50
23,7,30,0,60,50,70,75
23,8,47,1,60,50,70,75
23,9,41,0,50,65,70,75
23,10,48,0,50,65,70,105
23,11,16,1,50,65,60,105
23,12,6,1,40,65,60,115
23,13,41,0,30,80,60,115
23,14,13,1,35,85,60,115
23,15,14,0,35,85,60,125
23,16,42,1,35,90,60,125
23,17,24,0,30,90,60,125
23,18,8,1,15,90,60,135
23,19,11,0,10,90,60,135
23,20,25,1,10,100,60,135
23,21,45,1,10,110,60,135
23,22,6,0,20,110,55,135
23,23,37,0,5,130,55,135
23,24,46,0,-5,130,55,150
23,25,30,0,-5,130,45,175
23,26,15,0,10,125,45,175
23,27,43,1,10,125,50,170
23,28,44,0,10,125,60,180
23,29,6,1,0,125,60,190
23,30,3,1,-10,125,60,200
23,31,13,1,-5,130,60,200
23,32,45,0,-5,130,60,215
23,33,47,1,-5,130,60,215
23,34,48,1,-5,130,60,215
23,35,6,1,-15,130,60,225
23,36,4,1,-5,130,60,225
23,37,28,0,-25,130,60,240
23,38,39,1,-20,130,60,240
23,39,43,1,-20,130,65,235
23,40,47,0,-20,130,65,250
23,41,11,1,-15,130,65,250
23,42,48,1,-15,130,65,250
23,43,15,1,-15,135,65,250
23,44,27,1,-15,150,60,250
23,45,47,1,-15,150,60,250
23,46,40,0,-15,160,50,250
23,47,15,1,-15,165,50,250
23,48,21,1,-10,165,40,250
23,49,5,1,-5,165,30,250
23,50,2,0,-15,165,50,250
23,51,27,0,-5,155,50,250
23,52,7,0,-20,165,50,250
23,53,41,0,-30,180,50,250
23,54,41,0,-40,195,50,250
23,55,25,0,-40,190,50,250
23,56,28,0,-60,190,50,265
23,57,47,0,-60,190,50,280
23,58,30,0,-60,190,40,305
23,59,22,1,-60,195,30,305
23,60,21,0,-70,195,50,305
23,61,38,0,-80,205,50,305
23,62,10,0,-90,215,50,305
23,63,14,1,-90,225,50,305
23,64,48,1,-90,225,50,305
23,65,4,0,-105,240,50,305
23,66,38,1,-100,240,50,305
23,67,6,1,-110,240,50,315
23,68,13,0,-110,240,50,335
23,69,30,1,-110,240,60,335
23,70,28,0,-130,240,60,350
23,71,29,1,-130,260,40,350
23,72,28,1,-120,260,40,350
23,73,23,1,-120,265,35,350
23,74,37,1,-110,265,35,350
23,75,47,1,-110,265,35,350
23,76,13,1,-105,270,35,350
23,77,15,1,-105,275,35,350
23,78,7,1,-100,275,35,350
23,79,10,1,-85,275,25,350
23,80,14,0,-85,275,25,360
23,81,9,1,-80,275,25,360
23,82,23,0,-90,275,25,370
23,83,19,0,-90,275,25,370
23,84,9,0,-100,275,25,375
23,85,30,1,-100,275,35,375
23,86,3,0,-85,275,30,375
23,87,19,0,-85,275,30,375
23,88,48,0,-85,275,30,405
23,89,16,1,-85,275,20,405
23,90,16,0,-100,285,20,405
23,91,2,0,-110,285,40,405
23,92,22,0,-120,285,50,405
23,93,46,1,-115,285,50,405
23,94,23,1,-115,290,45,405
23,95,36,0,-115,285,45,420
23,96,15,0,-100,280,45,420
23,97,23,0,-110,280,45,430
23,98,20,0,-120,280,60,430
23,99,29,0,-140,280,65,430
24,0,7,1,55,50,50,50
24,1,13,0,55,50,50,70
24,2,21,1,60,50,40,70
24,3,17,1,30,50,55,70
24,4,25,0,30,45,55,70
24,5,36,0,30,40,55,85
24,6,30,1,30,40,65,85
24,7,30,1,30,40,75,85
24,8,19,1,30,40,75,85
24,9,9,1,35,40,75,85
24,10,16,1,35,40,65,85
24,11,5,0,25,40,70,85
24,12,3,0,40,40,65,85
24,13,14,0,40,40,65,95
24,14,40,1,40,30,75,95
24,15,1,0,50,30,65,95
24,16,23,0,40,30,65,105
24,17,18,0,10,30,65,135
24,18,30,0,10,30,55,160
24,19,22,0,0,30,65,160
24,20,15,1,0,35,65,160
24,21,5,0,-10,35,70,160
24,22,12,1,-5,35,70,160
24,23,43,0,15,35,60,160
24,24,16,0,0,45,60,160
24,25,43,0,20,45,50,160
24,26,27,0,30,35,50,160
24,27,22,0,20,35,60,160
24,28,4,0,5,50,60,160
24,29,17,1,-25,50,75,160
24,30,13,1,-20,55,75,160
24,31,46,1,-15,55,75,160
24,32,17,1,-45,55,90,160
24,33,9,1,-40,55,90,160
24,34,15,1,-40,60,90,160
24,35,6,0,-30,60,85,160
24,36,2,0,-40,60,105,160
24,37,3,0,-25,60,100,160
24,38,2,1,-20,60,90,160
24,39,19,1,-20,60,90,160
24,40,11,0,-25,60,90,160
24,41,37,0,-40,80,90,160
24,42,30,0,-40,80,80,185
24,43,43,0,-20,80,70,185
24,44,23,0,-30,80,70,195
24,45,10,1,-15,80,60,195
24,46,47,1,-15,80,60,195
24,47,48,1,-15,80,60,195
24,48,7,1,-10,80,60,195
24,49,9,0,-20,80,60,200
24,50,29,0,-40,80,65,200
24,51,3,1,-50,80,65,210
24,52,1,1,-60,80,65,215
24,53,36,0,-60,75,65,230
24,54,19,0,-60,75,65,230
24,55,19,1,-60,75,65,230
24,56,15,0,-45,70,65,230
24,57,37,0,-60,90,65,230
24,58,4,0,-75,105,65,230
24,59,17,1,-105,105,80,230
24,60,26,0,-115,105,80,240
24,61,28,1,-105,105,80,240
24,62,40,1,-105,95,90,240
24,63,10,0,-115,105,90,240
24,64,5,0,-125,105,95,240
24,65,10,1,-110,105,85,240
24,66,30,0,-110,105,75,265
24,67,41,1,-105,95,75,265
24,68,21,0,-115,95,95,265
24,69,2,1,-110,95,85,265
24,70,17,0,-130,115,85,265
24,71,43,1,-130,115,90,260
24,72,43,0,-110,115,80,260
24,73,24,1,-105,115,80,260
24,74,38,1,-100,115,80,260
24,75,13,1,-95,120,80,260
24,76,48,0,-95,120,80,290
24,77,29,1,-95,140,60,290
24,78,24,0,-100,140,60,290
24,79,19,0,-100,140,60,290
24,80,25,1,-100,150,60,290
24,81,6,0,-90,150,55,290
24,82,42,0,-105,150,55,305
24,83,36,1,-105,160,55,305
24,84,48,0,-105,160,55,335
24,85,23,1,-105,165,50,335
24,86,27,1,-105,180,45,335
24,87,45,1,-105,190,45,335
24,88,6,1,-115,190,45,345
24,89,23,1,-115,195,40,345
24,90,14,1,-115,205,40,345
24,91,30,0,-115,205,30,370
24,92,43,0,-95,205,20,370
24,93,19,0,-95,205,20,370
24,94,24,0,-100,205,20,370
24,95,37,1,-90,205,20,370
24,96,1,1,-100,205,20,375
24,97,45,0,-100,205,20,390
24,98,48,1,-100,205,20,390
24,99,23,1,-100,210,15,390
25,0,36,1,50,60,50,50
25,1,11,0,45,60,50,50
25,2,7,1,50,60,50,50
25,3,40,1,50,50,60,50
25,4,44,0,50,50,70,60
25,5,46,1,55,50,70,60
25,6,30,1,55,50,80,60
25,7,44,1,60,50,80,60
25,8,29,0,40,50,85,60
25,9,42,1,40,55,85,60
25,10,7,0,25,65,85,60
25,11,7,0,10,75,85,60
25,12,19,0,10,75,85,60
25,13,27,0,20,65,85,60
25,14,44,1,25,65,85,60
25,15,42,1,25,70,85,60
25,16,16,0,10,80,85,60
25,17,40,0,10,90,75,60
25,18,46,1,15,90,75,60
25,19,3,1,5,90,75,70
25,20,25,1,5,100,75,70
25,21,48,1,5,100,75,70
25,22,29,1,5,120,55,70
25,23,2,0,-5,120,75,70
25,24,15,1,-5,125,75,70
25,25,47,0,-5,125,75,85
25,26,44,0,-5,125,85,95
25,27,23,0,-15,125,85,105
25,28,48,1,-15,125,85,105
25,29,16,1,-15,125,75,105
25,30,20,0,-25,125,90,105
25,31,29,0,-45,125,95,105
25,32,29,0,-65,125,100,105
25,33,6,1,-75,125,100,115
25,34,23,0,-85,125,100,125
25,35,20,1,-85,135,85,125
25,36,45,0,-85,135,85,140
25,37,11,0,-90,135,85,140
25,38,44,0,-90,135,95,150
25,39,10,1,-75,135,85,150
25,40,47,0,-75,135,85,165
25,41,37,0,-90,155,85,165
25,42,45,0,-90,155,85,180
25,43,22,1,-90,160,75,180
25,44,27,1,-90,175,70,180
25,45,4,0,-105,190,70,180
25,46,46,1,-100,190,70,180
25,47,24,0,-105,190,70,180
25,48,48,1,-105,190,70,180
25,49,39,1,-100,190,70,180
25,50,40,1,-100,180,80,180
25,51,41,1,-95,170,80,180
25,52,10,1,-80,170,70,180
25,53,38,1,-75,170,70,180
25,54,23,0,-85,170,70,190
25,55,42,0,-100,170,70,205
25,56,4,1,-90,170,70,205
25,57,46,1,-85,170,70,205
25,58,44,1,-80,170,70,205
25,59,7,1,-75,170,70,205
25,60,30,1,-75,170,80,205
25,61,38,1,-70,170,80,205
25,62,37,1,-60,170,80,205
25,63,18,1,-50,170,80,205
25,64,21,1,-45,170,70,205
25,65,5,1,-40,170,60,205
25,66,47,0,-40,170,60,220
25,67,23,0,-50,170,60,230
25,68,40,1,-50,160,70,230
25,69,9,0,-60,160,70,235
25,70,48,0,-60,160,70,265
25,71,22,1,-60,165,60,265
25,72,14,0,-60,165,60,275
25,73,2,1,-55,165,50,275
25,74,20,0,-65,165,65,275
25,75,4,1,-55,165,65,275
25,76,17,1,-85,165,80,275
25,77,36,0,-85,160,80,290
25,78,36,1,-85,170,80,290
25,79,20,0,-95,170,95,290
25,80,39,1,-90,170,95,290
25,81,40,1,-90,160,105,290
25,82,1,0,-80,160,95,290
25,83,20,1,-80,170,80,290
25,84,25,0,-80,165,80,290
25,85,17,0,-100,185,80,290
25,86,43,1,-100,185,85,285
25,87,26,0,-110,185,85,295
25,88,5,1,-105,185,75,295
25,89,30,1,-105,185,85,295
25,90,29,0,-125,185,90,295
25,91,37,0,-140,205,90,295
25,92,14,1,-140,215,90,295
25,93,44,0,-140,215,100,305
25,94,2,1,-135,215,90,305
25,95,21,0,-145,215,110,305
25,96,9,1,-140,215,110,305
25,97,13,0,-140,215,110,325
25,98,3,0,-125,215,105,325
25,99,29,0,-145,215,110,325
26,0,36,1,50,60,50,50
26,1,29,0,30,60,55,50
26,2,2,0,20,60,75,50
26,3,30,1,20,60,85,50
26,4,30,1,20,60,95,50
26,5,13,0,20,60,95,70
26,6,19,1,20,60,95,70
26,7,38,0,10,70,95,70
26,8,5,0,0,70,100,70
26,9,1,0,10,70,90,70
26,10,37,0,-5,90,90,70
26,11,37,1,5,90,90,70
26,12,43,1,5,90,95,65
26,13,24,0,0,90,95,65
26,14,8,0,0,95,85,65
26,15,23,1,0,100,80,65
26,16,16,1,0,100,70,65
26,17,39,0,-10,115,70,65
26,18,43,1,-10,115,75,60
26,19,8,0,-10,120,65,60
26,20,17,1,-40,120,80,60
26,21,26,1,-30,120,75,60
26,22,14,0,-30,120,75,70
26,23,41,0,-40,135,75,70
26,24,16,1,-40,135,65,70
26,25,2,1,-35,135,55,70
26,26,40,1,-35,125,65,70
26,27,14,1,-35,135,65,70
26,28,4,0,-50,150,65,70
26,29,8,1,-65,150,65,80
26,30,26,1,-55,150,60,80
26,31,19,1,-55,150,60,80
26,32,44,1,-50,150,60,80
26,33,30,1,-50,150,70,80
26,34,38,0,-60,160,70,80
26,35,44,0,-60,160,80,90
26,36,5,0,-70,160,85,90
26,37,30,0,-70,160,75,115
26,38,45,0,-70,160,75,130
26,39,7,1,-65,160,75,130
26,40,22,0,-75,160,85,130
26,41,5,0,-85,160,90,130
26,42,24,0,-90,160,90,130
26,43,43,0,-70,160,80,130
26,44,8,1,-85,160,80,140
26,45,21,1,-80,160,70,140
26,46,38,1,-75,160,70,140
26,47,17,1,-105,160,85,140
26,48,43,1,-105,160,90,135
26,49,45,0,-105,160,90,150
26,50,20,0,-115,160,105,150
26,51,42,1,-115,165,105,150
26,52,37,0,-130,185,105,150
26,53,40,0,-130,195,95,150
26,54,48,1,-130,195,95,150
26,55,39,0,-140,210,95,150
26,56,17,0,-160,230,95,150
26,57,45,0,-160,230,95,165
26,58,7,0,-175,240,95,165
26,59,18,0,-205,240,95,195
26,60,45,1,-205,250,95,195
26,61,21,0,-215,250,115,195
26,62,27,0,-205,240,115,195
26,63,45,0,-205,240,115,210
26,64,36,0,-205,235,115,225
26,65,1,0,-195,235,105,225
26,66,21,0,-205,235,125,225
26,67,41,0,-215,250,125,225
26,68,6,0,-205,250,120,225
26,69,13,1,-200,255,120,225
26,70,18,0,-230,255,120,255
26,71,8,1,-245,255,120,265
26,72,7,1,-240,255,120,265
26,73,12,0,-245,265,120,265
26,74,11,1,-240,265,120,265
26,75,41,1,-235,255,120,265
26,76,42,0,-250,255,120,280
26,77,19,1,-250,255,120,280
26,78,15,1,-250,260,120,280
26,79,15,1,-250,265,120,280
26,80,21,0,-260,265,140,280
26,81,36,0,-260,260,140,295
26,82,40,1,-260,250,150,295
26,83,40,0,-260,260,140,295
26,84,42,1,-260,265,140,295
26,85,38,0,-270,275,140,295
26,86,6,1,-280,275,140,305
26,87,37,0,-295,295,140,305
26,88,46,0,-305,295,140,320
26,89,18,1,-295,295,140,320
26,90,21,0,-305,295,160,320
26,91,16,0,-320,305,160,320
26,92,24,0,-325,305,160,320
26,93,2,1,-320,305,150,320
26,94,9,1,-315,305,150,320
26,95,5,1,-310,305,140,320
26,96,11,1,-305,305,140,320
26,97,15,1,-305,310,140,320
26,98,17,1,-335,310,155,320
26,99,22,1,-335,315,145,320
27,0,28,1,60,50,50,50
27,1,13,0,60,50,50,70
27,2,16,1,60,50,40,70
27,3,11,1,65,50,40,70
27,4,12,0,60,60,40,70
27,5,21,1,65,60,30,70
27,6,45,0,65,60,30,85
27,7,7,0,50,70,30,85
27,8,27,0,60,60,30,85
27,9,7,1,65,60,30,85
27,10,22,1,65,65,20,85
27,11,7,0,50,75,20,85
27,12,3,1,40,75,20,95
27,13,29,0,20,75,25,95
27,14,1,0,30,75,15,95
27,15,30,0,30,75,5,120
27,16,29,0,10,75,10,120
27,17,21,0,0,75,30,120
27,18,46,0,-10,75,30,135
27,19,21,0,-20,75,50,135
27,20,18,1,-10,75,50,135
27,21,23,1,-10,80,45,135
27,22,18,1,0,80,45,135
27,23,41,1,5,70,45,135
27,24,12,1,10,70,45,135
27,25,21,1,15,70,35,135
27,26,15,0,30,65,35,135
27,27,14,0,30,65,35,145
27,28,2,1,35,65,25,145
27,29,27,0,45,55,25,145
27,30,7,1,50,55,25,145
27,31,30,1,50,55,35,145
27,32,25,0,50,50,35,145
27,33,28,1,60,50,35,145
27,34,41,1,65,40,35,145
27,35,29,1,65,60,15,145
27,36,11,1,70,60,15,145
27,37,3,1,60,60,15,155
27,38,8,1,45,60,15,165
27,39,24,0,40,60,15,165
27,40,44,1,45,60,15,165
27,41,11,0,40,60,15,165
27,42,46,1,45,60,15,165
27,43,4,0,30,75,15,165
27,44,25,0,30,70,15,165
27,45,13,1,35,75,15,165
27,46,38,1,40,75,15,165
27,47,20,1,40,85,0,165
27,48,19,0,40,85,0,165
27,49,26,1,50,85,-5,165
27,50,47,0,50,85,-5,180
27,51,28,0,30,85,-5,195
27,52,22,0,20,85,5,195
27,53,4,0,5,100,5,195
27,54,40,0,5,110,-5,195
27,55,26,0,-5,110,-5,205
27,56,7,1,0,110,-5,205
27,57,9,1,5,110,-5,205
27,58,37,1,15,110,-5,205
27,59,25,1,15,120,-5,205
27,60,27,1,15,135,-10,205
27,61,47,1,15,135,-10,205
27,62,30,0,15,135,-20,230
27,63,18,1,25,135,-20,230
27,64,1,0,35,135,-30,230
27,65,12,1,40,135,-30,230
27,66,7,1,45,135,-30,230
27,67,10,0,35,145,-30,230
27,68,8,0,35,150,-40,230
27,69,17,1,5,150,-25,230
27,70,36,0,5,145,-25,245
27,71,18,0,-25,145,-25,275
27,72,38,0,-35,155,-25,275
27,73,8,1,-50,155,-25,285
27,74,25,1,-50,165,-25,285
27,75,47,1,-50,165,-25,285
27,76,44,0,-50,165,-15,295
27,77,5,1,-45,165,-25,295
27,78,10,1,-30,165,-35,295
27,79,40,0,-30,175,-45,295
27,80,24,1,-25,175,-45,295
27,81,3,1,-35,175,-45,305
27,82,45,1,-35,185,-45,305
27,83,41,0,-45,200,-45,305
27,84,38,0,-55,210,-45,305
27,85,30,0,-55,210,-55,330
27,86,8,1,-70,210,-55,340
27,87,2,0,-80,210,-35,340
27,88,47,1,-80,210,-35,340
27,89,45,1,-80,220,-35,340
27,90,23,1,-80,225,-40,340
27,91,15,0,-65,220,-40,340
27,92,44,0,-65,220,-30,350
27,93,43,0,-45,220,-40,350
27,94,17,0,-65,240,-40,350
27,95,4,0,-80,255,-40,350
27,96,10,1,-65,255,-50,350
27,97,12,1,-60,255,-50,350
27,98,4,0,-75,270,-50,350
27,99,5,0,-85,270,-45,350
28,0,19,0,50,50,50,50
28,1,44,1,55,50,50,50
28,2,5,0,45,50,55,50
28,3,12,1,50,50,55,50
28,4,9,0,40,50,55,55
28,5,12,0,35,60,55,55
28,6,43,1,35,60,60,50
28,7,17,1,5,60,75,50
28,8,9,1,10,60,75,50
28,9,5,0,0,60,80,50
28,10,39,0,-10,75,80,50
28,11,45,0,-10,75,80,65
28,12,7,1,-5,75,80,65
28,13,39,1,0,75,80,65
28,14,19,1,0,75,80,65
28,15,15,0,15,70,80,65
28,16,30,0,15,70,70,90
28,17,22,0,5,70,80,90
28,18,25,1,5,80,80,90
28,19,20,0,-5,80,95,90
28,20,9,0,-15,80,95,95
28,21,19,0,-15,80,95,95
28,22,40,1,-15,70,105,95
28,23,2,0,-25,70,125,95
28,24,44,1,-20,70,125,95
28,25,8,0,-20,75,115,95
28,26,44,0,-20,75,125,105
28,27,1,1,-30,75,125,110
28,28,24,0,-35,75,125,110
28,29,17,0,-55,95,125,110
28,30,46,1,-50,95,125,110
28,31,4,0,-65,110,125,110
28,32,47,0,-65,110,125,125
28,33,10,1,-50,110,115,125
28,34,20,0,-60,110,130,125
28,35,48,1,-60,110,130,125
28,36,25,1,-60,120,130,125
28,37,39,0,-70,135,130,125
28,38,37,1,-60,135,130,125
28,39,10,1,-45,135,120,125
28,40,5,0,-55,135,125,125
28,41,11,1,-50,135,125,125
28,42,26,0,-60,135,125,135
28,43,43,0,-40,135,115,135
28,44,5,1,-35,135,105,135
28,45,1,0,-25,135,95,135
28,46,22,0,-35,135,105,135
28,47,13,0,-35,135,105,155
28,48,26,1,-25,135,100,155
28,49,29,0,-45,135,105,155
28,50,15,0,-30,130,105,155
28,51,29,0,-50,130,110,155
28,52,30,1,-50,130,120,155
28,53,30,0,-50,130,110,180
28,54,7,0,-65,140,110,180
28,55,42,0,-80,140,110,195
28,56,36,1,-80,150,110,195
28,57,22,1,-80,155,100,195
28,58,37,1,-70,155,100,195
28,59,18,1,-60,155,100,195
28,60,6,1,-70,155,100,205
28,61,6,1,-80,155,100,215
28,62,47,1,-80,155,100,215
28,63,45,1,-80,165,100,215
28,64,29,0,-100,165,105,215
28,65,13,0,-100,165,105,235
28,66,9,0,-110,165,105,240
28,67,16,1,-110,165,95,240
28,68,2,0,-120,165,115,240
28,69,22,0,-130,165,125,240
28,70,11,0,-135,165,125,240
28,71,5,0,-145,165,130,240
28,72,5,0,-155,165,135,240
28,73,4,0,-170,180,135,240
28,74,20,1,-170,190,120,240
28,75,18,0,-200,190,120,270
28,76,41,1,-195,180,120,270
28,77,38,0,-205,190,120,270
28,78,8,0,-205,195,110,270
28,79,22,0,-215,195,120,270
28,80,8,0,-215,200,110,270
28,81,41,0,-225,215,110,270
28,82,39,0,-235,230,110,270
28,83,36,0,-235,225,110,285
28,84,10,1,-220,225,100,285
28,85,43,0,-200,225,90,285
28,86,26,0,-210,225,90,295
28,87,5,0,-220,225,95,295
28,88,8,1,-235,225,95,305
28,89,1,1,-245,225,95,310
28,90,16,0,-260,235,95,310
28,91,27,0,-250,225,95,310
28,92,23,0,-260,225,95,320
28,93,22,0,-270,225,105,320
28,94,40,1,-270,215,115,320
28,95,16,1,-270,215,105,320
28,96,40,1,-270,205,115,320
28,97,1,1,-280,205,115,325
28,98,4,1,-270,205,115,325
28,99,45,1,-270,215,115,325
29,0,48,0,50,50,50,80
29,1,15,1,50,55,50,80
29,2,5,0,40,55,55,80
29,3,46,1,45,55,55,80
29,4,41,0,35,70,55,80
29,5,13,0,35,70,55,100
29,6,38,1,40,70,55,100
29,7,40,1,40,60,65,100
29,8,12,0,35,70,65,100
29,9,8,1,20,70,65,110
29,10,21,1,25,70,55,110
29,11,21,0,15,70,75,110
29,12,26,1,25,70,70,110
29,13,10,1,40,70,60,110
29,14,9,0,30,70,60,115
29,15,9,1,35,70,60,115
29,16,24,0,30,70,60,115
29,17,2,0,20,70,80,115
29,18,37,0,5,90,80,115
29,19,15,0,20,85,80,115
29,20,19,0,20,85,80,115
29,21,9,0,10,85,80,120
29,22,8,1,-5,85,80,130
29,23,30,0,-5,85,70,155
29,24,14,1,-5,95,70,155
29,25,40,1,-5,85,80,155
29,26,46,0,-15,85,80,170
29,27,17,1,-45,85,95,170
29,28,39,0,-55,100,95,170
29,29,47,0,-55,100,95,185
29,30,41,1,-50,90,95,185
29,31,47,0,-50,90,95,200
29,32,18,1,-40,90,95,200
29,33,4,0,-55,105,95,200
29,34,44,0,-55,105,105,210
29,35,29,0,-75,105,110,210
29,36,39,1,-70,105,110,210
29,37,4,1,-60,105,110,210
29,38,13,0,-60,105,110,230
29,39,39,1,-55,105,110,230
29,40,29,1,-55,125,90,230
29,41,7,0,-70,135,90,230
29,42,15,0,-55,130,90,230
29,43,48,1,-55,130,90,230
29,44,7,1,-50,130,90,230
29,45,19,1,-50,130,90,230
29,46,3,0,-35,130,85,230
29,47,12,1,-30,130,85,230
29,48,27,0,-20,120,85,230
29,49,1,0,-10,120,75,230
29,50,25,0,-10,115,75,230
29,51,3,1,-20,115,75,240
29,52,20,1,-20,125,60,240
29,53,25,1,-20,135,60,240
29,54,47,0,-20,135,60,255
29,55,47,0,-20,135,60,270
29,56,8,0,-20,140,50,270
29,57,4,1,-10,140,50,270
29,58,41,1,-5,130,50,270
29,59,14,1,-5,140,50,270
29,60,28,0,-25,140,50,285
29,61,22,0,-35,140,60,285
29,62,3,1,-45,140,60,295
29,63,16,1,-45,140,50,295
29,64,42,1,-45,145,50,295
29,65,36,0,-45,140,50,310
29,66,16,0,-60,150,50,310
29,67,24,0,-65,150,50,310
29,68,39,1,-60,150,50,310
29,69,37,1,-50,150,50,310
29,70,45,0,-50,150,50,325
29,71,15,1,-50,155,50,325
29,72,12,0,-55,165,50,325
29,73,48,1,-55,165,50,325
29,74,20,0,-65,165,65,325
29,75,14,0,-65,165,65,335
29,76,41,0,-75,180,65,335
29,77,29,1,-75,200,45,335
29,78,15,0,-60,195,45,335
29,79,36,0,-60,190,45,350
29,80,28,0,-80,190,45,365
29,81,7,1,-75,190,45,365
29,82,41,0,-85,205,45,365
29,83,22,0,-95,205,55,365
29,84,19,0,-95,205,55,365
29,85,48,1,-95,205,55,365
29,86,37,0,-110,225,55,365
29,87,39,0,-120,240,55,365
29,88,42,1,-120,245,55,365
29,89,39,1,-115,245,55,365
29,90,2,1,-110,245,45,365
29,91,38,1,-105,245,45,365
29,92,10,1,-90,245,35,365
29,93,19,1,-90,245,35,365
29,94,17,1,-120,245,50,365
29,95,42,1,-120,250,50,365
29,96,37,0,-135,270,50,365
29,97,40,1,-135,260,60,365
29,98,27,1,-135,275,55,365
29,99,42,0,-150,275,55,380
30,0,47,1,50,50,50,50
